severity,graphicId,displayName,usage,maps,impact,category,semanticSuggested,semanticConfidence,visualCategory,visualConfidence,familySupport,neighborSupport,remasterEligible,remasterPriority,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason,remasterReason
"OK",61118,"GRH 61118 (tex_5087.png)",35,11,310,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,301,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61118.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61122,"GRH 61122 (tex_5087.png)",35,11,310,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,301,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61122.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61126,"GRH 61126 (tex_5087.png)",35,11,310,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,301,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61126.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61593,"GRH 61593 (tex_5087.png)",35,11,310,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,301,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61593.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61581,"GRH 61581 (tex_5087.png)",34,11,309,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,300,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61581.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61582,"GRH 61582 (tex_5087.png)",34,11,309,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,300,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61582.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61583,"GRH 61583 (tex_5087.png)",34,11,309,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,300,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61583.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61584,"GRH 61584 (tex_5087.png)",34,11,309,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,300,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61584.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61588,"GRH 61588 (tex_5087.png)",34,11,309,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,300,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61588.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61592,"GRH 61592 (tex_5087.png)",33,11,308,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,299,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61592.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1506,"GRH 1506 (tex_20.png)",207,4,307,"Water","Water",0.970,"Water",1.000,1.000,1.000,1,298,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1506.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6055,"GRH 6055 (tex_6000.png)",56,10,306,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,297,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6055.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7706,"GRH 7706 (tex_6021.png)",180,5,305,"Dirt","Dirt",0.905,"Dirt",0.748,1.000,1.000,1,276,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7706.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7707,"GRH 7707 (tex_6021.png)",180,5,305,"Dirt","Dirt",0.923,"Dirt",0.880,1.000,1.000,1,282,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7707.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7710,"GRH 7710 (tex_6021.png)",180,5,305,"Dirt","Dirt",0.902,"Dirt",0.728,1.000,1.000,1,275,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7710.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7711,"GRH 7711 (tex_6021.png)",180,5,305,"Dirt","Dirt",0.914,"Dirt",0.813,1.000,1.000,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7711.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7714,"GRH 7714 (tex_6021.png)",180,5,305,"Dirt","Dirt",0.912,"Dirt",0.802,1.000,1.000,1,278,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7714.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7715,"GRH 7715 (tex_6021.png)",180,5,305,"Dirt","Dirt",0.919,"Dirt",0.850,1.000,1.000,1,280,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7715.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6054,"GRH 6054 (tex_6000.png)",54,10,304,"Dirt","Dirt",0.936,"Dirt",1.000,0.968,0.744,1,285,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6054.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6050,"GRH 6050 (tex_6000.png)",50,10,300,"Grass","Grass",0.968,"Grass",0.918,0.968,0.750,1,290,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6050.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6051,"GRH 6051 (tex_6000.png)",50,10,300,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,291,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6051.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6057,"GRH 6057 (tex_6000.png)",48,10,298,"Dirt","Dirt",0.936,"Dirt",1.000,0.968,0.746,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6057.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6419,"GRH 6419 (tex_6215.png)",23,11,298,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,289,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6419.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6400,"GRH 6400 (tex_6215.png)",45,10,295,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,286,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6400.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6056,"GRH 6056 (tex_6000.png)",44,10,294,"Grass","Grass",0.970,"Grass",0.953,0.968,0.749,1,285,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6056.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6423,"GRH 6423 (tex_6215.png)",19,11,294,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,285,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6423.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61113,"GRH 61113 (tex_5087.png)",19,11,294,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,285,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61113.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6046,"GRH 6046 (tex_6000.png)",40,10,290,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,281,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6046.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",60931,"GRH 60931 (tex_5087.png)",140,6,290,"Dirt","Dirt",0.940,"Dirt",1.000,0.624,1.000,1,273,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60931.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6044,"GRH 6044 (tex_6000.png)",39,10,289,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,280,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6044.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",60939,"GRH 60939 (tex_5087.png)",139,6,289,"Dirt","Dirt",0.940,"Dirt",1.000,0.624,1.000,1,272,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60939.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6032,"GRH 6032 (tex_6000.png)",38,10,288,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6032.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6034,"GRH 6034 (tex_6000.png)",38,10,288,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6034.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6045,"GRH 6045 (tex_6000.png)",38,10,288,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6045.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6061,"GRH 6061 (tex_6000.png)",38,10,288,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6061.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6080,"GRH 6080 (tex_6001.png)",63,9,288,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6080.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6081,"GRH 6081 (tex_6001.png)",63,9,288,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6081.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6082,"GRH 6082 (tex_6001.png)",63,9,288,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,279,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6082.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",60935,"GRH 60935 (tex_5087.png)",138,6,288,"Dirt","Dirt",0.940,"Dirt",1.000,0.624,1.000,1,271,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60935.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6033,"GRH 6033 (tex_6000.png)",37,10,287,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,278,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6033.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6038,"GRH 6038 (tex_6000.png)",37,10,287,"Dirt","Dirt",0.936,"Dirt",1.000,0.968,0.500,1,269,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6038.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6060,"GRH 6060 (tex_6000.png)",37,10,287,"Grass","Grass",0.970,"Grass",1.000,0.968,1.000,1,278,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6060.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6036,"GRH 6036 (tex_6000.png)",36,10,286,"Grass","Grass",0.970,"Grass",1.000,0.968,0.750,1,277,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6036.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6462,"GRH 6462 (tex_6215.png)",36,10,286,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,277,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6462.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6463,"GRH 6463 (tex_6215.png)",36,10,286,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,277,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6463.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6037,"GRH 6037 (tex_6000.png)",35,10,285,"Dirt","Dirt",0.936,"Dirt",1.000,0.968,0.750,1,267,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6037.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6412,"GRH 6412 (tex_6215.png)",35,10,285,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,274,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6412.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7716,"GRH 7716 (tex_6021.png)",160,5,285,"Dirt","Dirt",0.912,"Dirt",0.800,1.000,1.000,1,260,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7716.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7717,"GRH 7717 (tex_6021.png)",160,5,285,"Dirt","Dirt",0.918,"Dirt",0.843,1.000,1.000,1,262,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7717.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_6021.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",49558,"GRH 49558 (tex_5068_padded.asset)",110,7,285,"Transition","Transition",0.887,"Transition",0.887,0.863,1.000,1,253,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49558.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6083,"GRH 6083 (tex_6001.png)",59,9,284,"Grass","Grass",0.970,"Grass",1.000,1.000,1.000,1,275,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6083.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6460,"GRH 6460 (tex_6215.png)",33,10,283,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,272,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6460.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6461,"GRH 6461 (tex_6215.png)",33,10,283,"Grass","Grass",0.970,"Grass",1.000,0.561,1.000,1,275,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6461.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61580,"GRH 61580 (tex_5087.png)",32,10,282,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,274,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61580.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6053,"GRH 6053 (tex_6000.png)",55,9,280,"Dirt","Dirt",0.936,"Dirt",1.000,0.968,0.502,1,262,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6053.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6052,"GRH 6052 (tex_6000.png)",52,9,277,"Grass","Grass",0.970,"Grass",0.987,0.968,0.747,1,269,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6052.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
